cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,gndr13,gndr14,gndr15,gndr16,gndr17,gndr18,yrbrn,agea,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,yrbrn13,yrbrn14,yrbrn15,yrbrn16,yrbrn17,yrbrn18,rship2,rshipa2,rship3,rshipa3,rship4,rshipa4,rship5,rshipa5,rship6,rshipa6,rship7,rshipa7,rship8,rshipa8,rship9,rshipa9,rship10,rshipa10,rship11,rshipa11,rship12,rshipa12,rship13,rshipa13,rship14,rshipa14,rship15,rshipa15,rship16,rshipa16,rship17,rshipa17,rship18,rshipa18
FI,ESS1-7e01,1,08.12.2016,128359,ESS7e02_1,7,2.1,11018,1,0.951647909,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1961,53,1958,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128360,ESS7e02_1,7,2.1,11019,1,0.795825118,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1955,60,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128361,ESS7e02_1,7,2.1,11020,1,0.913380809,0.218315716,3,2,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1966,48,1965,2005,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128362,ESS7e02_1,7,2.1,11022,1,1.425041088,0.218315716,4,2,1,2,2,6,6,6,6,6,6,6,6,6,,,,,,1992,23,1954,1956,2000,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128363,ESS7e02_1,7,2.1,11023,1,0.820961742,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1947,67,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128364,ESS7e02_1,7,2.1,11024,1,1.279056379,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1960,54,1956,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128365,ESS7e02_1,7,2.1,11025,1,0.913380809,0.218315716,3,2,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1969,45,1958,1999,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128366,ESS7e02_1,7,2.1,11028,1,0.795825118,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1948,67,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128367,ESS7e02_1,7,2.1,11031,1,0.951647909,0.218315716,3,1,2,2,6,6,6,6,6,6,6,6,6,6,,,,,,1965,49,1966,1996,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128368,ESS7e02_1,7,2.1,11032,1,0.913380809,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1976,38,1974,2011,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128369,ESS7e02_1,7,2.1,11034,1,0.960236462,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1957,57,1955,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128370,ESS7e02_1,7,2.1,11037,1,1.440502854,0.218315716,4,1,2,1,2,6,6,6,6,6,6,6,6,6,,,,,,1996,18,1969,1971,1998,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128371,ESS7e02_1,7,2.1,11038,1,0.848411279,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1955,59,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128372,ESS7e02_1,7,2.1,11039,1,0.951647909,0.218315716,5,1,2,2,2,2,6,6,6,6,6,6,6,6,,,,,,1969,45,1974,2006,2006,2008,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128373,ESS7e02_1,7,2.1,11040,1,1.281444199,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1986,28,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128374,ESS7e02_1,7,2.1,11041,1,0.913380809,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1979,35,1976,2008,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128375,ESS7e02_1,7,2.1,11042,1,0.913380809,0.218315716,4,2,1,1,2,6,6,6,6,6,6,6,6,6,,,,,,1961,53,1960,1995,2000,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128376,ESS7e02_1,7,2.1,11043,1,0.848411279,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1939,75,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128377,ESS7e02_1,7,2.1,11044,1,0.941414656,0.218315716,3,1,2,2,6,6,6,6,6,6,6,6,6,6,,,,,,1981,33,1985,2008,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128378,ESS7e02_1,7,2.1,11047,1,1.04886476,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1930,84,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128379,ESS7e02_1,7,2.1,11050,1,1.21230506,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1979,35,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128380,ESS7e02_1,7,2.1,11052,1,0.848411279,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1932,82,1938,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128381,ESS7e02_1,7,2.1,11053,1,1.425041088,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1989,25,1986,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128382,ESS7e02_1,7,2.1,11054,1,0.913380809,0.218315716,4,2,1,2,1,6,6,6,6,6,6,6,6,6,,,,,,1973,41,1974,2008,2009,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128383,ESS7e02_1,7,2.1,11055,1,0.85764186,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1939,75,1941,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128384,ESS7e02_1,7,2.1,11056,1,0.984747255,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1930,84,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128385,ESS7e02_1,7,2.1,11057,1,0.984747255,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1936,78,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128386,ESS7e02_1,7,2.1,11059,1,0.796547573,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1941,73,1943,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128387,ESS7e02_1,7,2.1,11061,1,0.901536839,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1946,68,1942,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128388,ESS7e02_1,7,2.1,11062,1,1.337927781,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1984,30,1986,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128389,ESS7e02_1,7,2.1,11064,1,0.85764186,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1949,65,1949,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128390,ESS7e02_1,7,2.1,11067,1,1.200867173,0.218315716,3,1,2,2,6,6,6,6,6,6,6,6,6,6,,,,,,1972,42,1972,2003,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128391,ESS7e02_1,7,2.1,11068,1,0.747176023,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1954,60,1943,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128392,ESS7e02_1,7,2.1,11069,1,1.337927781,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1993,21,1992,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128393,ESS7e02_1,7,2.1,11070,1,1.200867173,0.218315716,4,1,2,2,2,6,6,6,6,6,6,6,6,6,,,,,,1962,52,1976,2005,2007,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128394,ESS7e02_1,7,2.1,11072,1,0.893473308,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1963,51,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128395,ESS7e02_1,7,2.1,11073,1,0.901536839,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1952,62,1961,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128396,ESS7e02_1,7,2.1,11075,1,1.203109024,0.218315716,4,1,2,1,1,6,6,6,6,6,6,6,6,6,,,,,,1981,33,1983,2008,2010,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128397,ESS7e02_1,7,2.1,11076,1,1.352444363,0.218315716,6,1,1,2,1,1,1,6,6,6,6,6,6,6,,,,,,1995,19,1957,1961,1994,1998,1998,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,4,4,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128398,ESS7e02_1,7,2.1,11078,1,0.85754549,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1965,49,1961,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128399,ESS7e02_1,7,2.1,11079,1,0.796547573,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1958,57,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128400,ESS7e02_1,7,2.1,11080,1,1.138196387,0.218315716,4,2,1,1,2,6,6,6,6,6,6,6,6,6,,,,,,1979,36,1978,2008,2011,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128401,ESS7e02_1,7,2.1,11081,1,0.805384005,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1949,65,1952,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128402,ESS7e02_1,7,2.1,11082,1,1.256405132,0.218315716,5,2,1,1,2,2,6,6,6,6,6,6,6,6,,,,,,1990,24,1991,2010,2012,2013,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128403,ESS7e02_1,7,2.1,11086,1,1.332247394,0.218315716,3,2,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1997,17,1965,1967,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,5,6,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128404,ESS7e02_1,7,2.1,11087,1,1.256405132,0.218315716,3,2,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1987,28,1982,2012,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128405,ESS7e02_1,7,2.1,11088,1,1.332247394,0.218315716,4,2,2,2,2,6,6,6,6,6,6,6,6,6,,,,,,1997,17,1954,1960,1997,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128406,ESS7e02_1,7,2.1,11089,1,0.722768833,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1949,65,1949,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128407,ESS7e02_1,7,2.1,11090,1,1.067304685,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1962,52,1963,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128408,ESS7e02_1,7,2.1,11092,1,1.128174287,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1994,20,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128409,ESS7e02_1,7,2.1,11094,1,1.126072068,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1962,52,1936,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128410,ESS7e02_1,7,2.1,11095,1,0.746935209,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1955,59,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128411,ESS7e02_1,7,2.1,11096,1,0.837823997,0.218315716,3,1,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1970,44,1971,1998,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128412,ESS7e02_1,7,2.1,11099,1,0.845385298,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1927,87,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128413,ESS7e02_1,7,2.1,11101,1,0.804133917,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1969,45,2003,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128414,ESS7e02_1,7,2.1,11102,1,0.722768833,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1937,77,1941,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128415,ESS7e02_1,7,2.1,11103,1,0.923413016,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1946,68,1942,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128416,ESS7e02_1,7,2.1,11104,1,0.837823997,0.218315716,4,1,2,1,2,6,6,6,6,6,6,6,6,6,,,,,,1967,47,1971,1999,2002,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128417,ESS7e02_1,7,2.1,11105,1,0.923413016,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1941,74,1938,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128418,ESS7e02_1,7,2.1,11107,1,0.796547573,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1949,65,1949,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128419,ESS7e02_1,7,2.1,11108,1,0.747176023,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1936,78,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128420,ESS7e02_1,7,2.1,11110,1,1.203109024,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1992,22,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128421,ESS7e02_1,7,2.1,11111,1,0.804224285,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1919,95,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128422,ESS7e02_1,7,2.1,11112,1,0.837823997,0.218315716,3,1,2,2,6,6,6,6,6,6,6,6,6,6,,,,,,1963,51,1967,1997,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128423,ESS7e02_1,7,2.1,11114,1,0.804133917,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1962,52,1962,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128424,ESS7e02_1,7,2.1,11115,1,0.845385298,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1959,55,1994,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128425,ESS7e02_1,7,2.1,11116,1,0.923413016,0.218315716,3,2,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1933,81,1955,1956,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128426,ESS7e02_1,7,2.1,11119,1,0.828814715,0.218315716,2,1,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1989,25,1992,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128427,ESS7e02_1,7,2.1,11120,1,0.805384005,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1953,61,1952,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128428,ESS7e02_1,7,2.1,11121,1,1.068843777,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1965,49,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
